Latitude|Longitude|Temperature|Humidity|Pressure|Wind_Speed|Precipitation|Stability_Index|Front_Type|Time_of_Day|Season|Cloud_Cover|Solar_Radiation|Land_Use_Type|Elevation|Urban_Density|Soil_Type|Thunderstorm_Probability
30.293|-79.4655|17.0|78.5|1003.6|7.1|29.2|14.7|Cold Front|Morning|Summer|65.7|506.6|Rural|64.0|Low|Clay|0.85
37.9739|-102.2598|31.0|80.7|988.8|11.9|40.31|24.0|No Front|Morning|Fall|94.8|625.4|Rural|287.1|Medium|Clay|0.31
34.9044|-115.4871|15.8|43.1|1006.3|0.0|45.89|14.0|Cold Front|Afternoon|Summer|91.9|737.7|Suburban|64.9|Low|Clay|0.7
31.4165|-114.454|23.2|51.9|983.6|14.1|33.11|21.7|Warm Front|Afternoon|Fall|13.6|463.0|Suburban|248.0|Medium|Clay|0.32
37.0718|-91.9011|32.2|66.8|997.8|13.3|40.72|17.6|No Front|Evening|Fall|12.7|691.5|Rural|287.2|Medium|Clay|0.03
36.0239|-73.9481|34.2|43.3|1008.3|18.7|7.03|24.9|Cold Front|Afternoon|Fall|16.8|754.1|Urban|255.4|High|Clay|0.73
33.3575|-119.4302|15.2|71.6|997.5|15.7|36.02|11.0|Warm Front|Evening|Winter|96.9|753.8|Suburban|270.4|Medium|Clay|0.38
38.2881|-80.5635|24.5|75.5|991.3|9.0|39.96|10.7|Cold Front|Afternoon|Fall|95.2|429.7|Urban|272.0|Low|Clay|0.08
39.4183|-71.0979|18.4|89.1|1024.7|14.1|21.57|23.1|No Front|Afternoon|Summer|5.4|532.4|Urban|152.3|High|Clay|0.93
35.4013|-86.9701|17.4|35.8|999.6|11.0|24.55|11.1|Cold Front|Afternoon|Spring|29.5|664.8|Rural|170.1|Low|Loam|0.21
36.3819|-71.1471|21.8|36.9|1019.2|9.4|44.74|15.3|No Front|Evening|Winter|18.5|754.2|Suburban|96.6|Low|Sandy|0.44
32.634|-78.1461|24.1|39.1|1014.8|1.9|33.41|26.2|Warm Front|Evening|Summer|55.4|736.3|Rural|154.7|High|Clay|0.87
34.7482|-75.9173|21.9|34.7|1025.1|14.3|25.11|28.0|No Front|Evening|Summer|12.0|702.9|Urban|287.3|Low|Loam|0.81
31.2619|-98.8313|34.7|56.1|1029.9|12.5|41.71|15.2|No Front|Morning|Spring|38.8|558.9|Suburban|264.2|High|Sandy|0.92
30.1236|-84.9794|24.7|76.9|985.6|3.0|28.33|21.7|Cold Front|Morning|Spring|78.6|747.0|Suburban|269.5|Medium|Sandy|0.65
35.7202|-96.3477|14.3|54.2|1010.9|13.6|20.09|17.9|Warm Front|Evening|Summer|4.9|590.1|Suburban|274.3|Low|Sandy|0.82
33.0305|-105.9827|22.3|71.8|984.9|17.4|6.72|29.5|Warm Front|Afternoon|Fall|72.9|642.0|Urban|97.0|Low|Sandy|0.74
37.5949|-76.6406|30.5|60.9|987.9|6.2|25.34|12.7|No Front|Evening|Spring|17.4|750.1|Urban|259.2|Low|Loam|0.46
39.1803|-84.7683|16.8|79.4|1005.3|12.7|6.19|10.6|Warm Front|Afternoon|Winter|17.8|748.2|Rural|187.8|Medium|Loam|0.84
32.5866|-78.4565|12.3|31.6|982.5|17.1|38.99|14.3|Cold Front|Evening|Summer|67.8|507.6|Suburban|178.3|High|Loam|0.47
31.3231|-111.34|30.0|43.4|1010.4|18.9|35.64|24.2|Warm Front|Afternoon|Winter|85.2|583.6|Urban|166.7|High|Clay|0.82
33.9715|-114.8844|22.8|69.7|1022.2|7.5|32.37|22.2|Warm Front|Evening|Spring|48.2|534.5|Suburban|210.1|Medium|Sandy|0.66
39.5219|-87.4267|14.7|61.0|992.0|1.1|42.87|26.2|Warm Front|Evening|Fall|68.1|688.5|Rural|174.3|Medium|Sandy|0.91
34.046|-83.1634|24.6|89.7|1020.8|6.9|35.67|23.7|No Front|Afternoon|Fall|50.7|738.2|Rural|269.1|Low|Sandy|0.1
31.2794|-107.0674|30.2|75.8|989.2|13.6|16.78|11.8|Warm Front|Morning|Fall|42.0|754.7|Suburban|115.1|Medium|Sandy|0.85
34.7054|-76.6803|24.6|86.7|983.6|17.8|25.02|27.3|Warm Front|Evening|Fall|41.3|748.3|Urban|84.3|Low|Sandy|0.41
35.694|-74.669|21.4|49.0|1015.8|15.6|24.38|22.6|Cold Front|Afternoon|Spring|0.5|509.4|Urban|194.1|Low|Sandy|0.79
37.7975|-113.5297|20.8|55.8|1001.5|9.5|0.23|20.7|No Front|Afternoon|Spring|89.2|702.7|Rural|97.6|High|Loam|0.63
32.4882|-85.3238|18.6|37.7|999.2|11.8|8.35|26.5|Warm Front|Afternoon|Winter|72.8|638.5|Suburban|158.4|High|Loam|0.34
39.0138|-102.0375|14.7|86.9|1025.9|8.1|11.42|24.5|Cold Front|Morning|Spring|59.0|467.6|Suburban|227.8|Low|Sandy|0.88
32.5579|-93.2633|11.2|89.7|1013.1|13.1|0.99|23.8|Warm Front|Afternoon|Winter|12.4|501.1|Rural|88.3|High|Clay|0.63
33.0112|-86.9168|26.6|46.2|1010.3|2.7|41.53|12.1|No Front|Evening|Spring|28.3|713.9|Suburban|99.7|Low|Sandy|0.83
39.7312|-102.1039|20.2|39.6|1007.4|18.2|34.41|19.6|Cold Front|Morning|Spring|67.2|762.8|Rural|217.3|Low|Loam|0.78
30.7505|-83.8212|32.6|68.7|1002.8|19.5|13.21|11.0|Cold Front|Morning|Fall|36.0|670.7|Suburban|234.6|Low|Loam|0.01
31.3839|-87.6401|18.2|83.7|1027.8|5.4|36.65|17.5|Warm Front|Morning|Spring|40.1|784.9|Suburban|258.9|High|Sandy|0.8
36.4885|-80.1545|12.8|71.8|982.9|18.8|7.97|18.3|No Front|Afternoon|Winter|18.1|551.9|Suburban|202.8|High|Clay|0.97
31.3066|-73.9801|12.8|54.7|982.3|5.2|15.71|24.1|No Front|Evening|Summer|97.8|667.9|Suburban|179.8|High|Clay|0.62
34.3285|-83.6674|22.0|69.8|1012.1|3.0|41.32|27.8|No Front|Morning|Spring|64.3|462.8|Suburban|263.0|Low|Loam|0.75
33.2063|-103.4553|17.0|60.4|1007.5|7.6|40.86|11.6|Warm Front|Evening|Winter|8.8|599.4|Suburban|79.7|Medium|Clay|0.65
31.0264|-99.3831|23.9|30.0|984.5|12.1|30.95|16.1|No Front|Evening|Summer|65.5|582.5|Suburban|140.8|Low|Loam|0.84
33.3197|-81.6292|25.0|73.0|998.2|9.1|4.87|23.2|Cold Front|Afternoon|Fall|83.0|785.8|Suburban|186.9|Medium|Clay|0.11
38.9688|-95.3789|30.5|74.6|1000.5|5.1|9.8|12.4|Warm Front|Morning|Winter|82.5|476.2|Suburban|76.9|Medium|Loam|0.93
38.3747|-90.5594|29.3|57.0|1012.9|19.1|6.73|20.0|No Front|Evening|Spring|55.3|573.1|Rural|170.7|High|Loam|0.69
31.7365|-79.2378|12.6|69.5|1010.3|6.4|44.07|18.4|No Front|Evening|Summer|27.4|785.4|Suburban|163.2|Low|Loam|0.41
37.0001|-82.5787|17.5|72.1|1023.0|14.2|46.78|22.7|Cold Front|Morning|Fall|68.7|768.5|Urban|295.3|High|Loam|0.5
36.9431|-103.8809|12.9|51.1|1004.0|11.4|33.36|18.3|No Front|Evening|Fall|87.7|569.0|Urban|180.7|Low|Sandy|0.15
36.7025|-110.0049|28.8|39.7|994.3|5.0|41.97|23.8|Warm Front|Morning|Spring|35.9|581.0|Rural|267.0|High|Clay|0.86
37.4241|-91.9365|15.9|77.1|1019.9|5.8|33.22|28.5|Warm Front|Afternoon|Fall|96.6|421.5|Rural|112.8|High|Sandy|0.83
39.1149|-84.7685|26.2|75.3|1007.3|12.1|38.81|29.3|Warm Front|Afternoon|Summer|98.3|429.8|Urban|233.8|Low|Sandy|0.04
32.7911|-106.788|14.0|80.8|980.3|9.3|46.87|10.8|Warm Front|Evening|Spring|77.4|650.1|Rural|125.3|High|Clay|0.36
37.8403|-104.107|15.5|41.0|983.4|10.1|20.8|20.7|Cold Front|Afternoon|Summer|88.3|665.3|Suburban|140.2|Low|Clay|0.53
39.9663|-78.8156|34.5|30.5|1013.4|8.9|45.22|22.3|No Front|Morning|Spring|68.3|528.4|Urban|146.5|High|Clay|0.28
39.1134|-78.8945|19.4|78.2|1002.3|0.9|44.91|13.9|No Front|Morning|Spring|16.7|782.5|Rural|183.3|High|Loam|0.21
36.2951|-109.3412|27.1|80.1|990.3|16.6|43.93|24.8|Warm Front|Evening|Spring|74.7|461.5|Suburban|229.2|Low|Loam|0.07
31.7799|-107.4046|11.8|79.3|1025.5|8.2|22.56|18.1|Warm Front|Morning|Winter|67.3|613.9|Rural|230.1|Low|Clay|0.59
37.0088|-116.3705|33.2|36.4|1019.3|6.0|4.33|25.3|Warm Front|Afternoon|Winter|82.2|412.3|Urban|183.4|Low|Clay|0.39
37.9748|-92.7138|34.0|38.6|1013.9|18.3|39.75|24.6|Warm Front|Morning|Summer|12.3|402.0|Rural|148.5|High|Loam|0.3
37.483|-74.8227|18.6|54.8|1012.3|10.3|8.05|14.4|Warm Front|Morning|Spring|18.1|719.9|Urban|262.8|High|Sandy|0.64
30.7314|-86.4157|16.3|41.8|1009.0|19.0|17.86|23.4|Cold Front|Morning|Fall|62.0|760.0|Suburban|171.5|Medium|Clay|0.66
36.9346|-112.3803|24.2|78.5|1027.9|3.4|15.66|25.7|No Front|Evening|Winter|27.7|543.8|Rural|233.2|Medium|Sandy|0.45
37.7477|-95.6514|12.7|68.7|984.1|5.6|41.32|27.8|Cold Front|Afternoon|Spring|72.7|756.8|Rural|207.9|High|Clay|0.41
35.9004|-74.6848|23.8|62.6|1029.9|9.4|38.76|17.3|Cold Front|Evening|Fall|13.4|600.4|Urban|149.2|High|Loam|0.66
38.4798|-79.673|25.4|40.0|1005.7|8.9|8.96|29.0|No Front|Morning|Winter|93.9|416.2|Suburban|107.9|Medium|Sandy|0.23
36.6859|-94.1057|29.8|53.3|1025.9|17.6|2.0|23.0|Cold Front|Evening|Fall|83.5|505.3|Rural|192.5|Medium|Clay|0.38
35.8768|-75.0887|11.9|45.1|1028.6|4.5|20.29|26.3|Warm Front|Afternoon|Winter|88.7|402.6|Urban|160.0|Low|Loam|0.51
32.8081|-112.488|13.9|66.1|1020.8|13.2|20.73|16.6|Cold Front|Afternoon|Winter|47.9|636.3|Rural|258.3|Low|Loam|0.04
35.7349|-111.9435|25.7|32.4|1008.6|1.1|12.91|13.6|Warm Front|Evening|Spring|87.9|691.2|Suburban|286.8|Low|Sandy|0.61
34.7141|-95.9166|15.5|54.6|987.1|11.7|38.37|22.5|No Front|Afternoon|Summer|72.4|537.1|Suburban|199.1|Low|Loam|0.38
31.3221|-119.1719|23.1|84.6|1014.2|16.5|30.28|13.5|No Front|Evening|Spring|87.8|612.6|Urban|73.3|High|Loam|0.9
35.3929|-119.94|33.4|70.7|1001.6|8.4|43.74|24.0|Warm Front|Morning|Winter|79.0|552.5|Rural|251.2|High|Clay|0.1
31.3388|-96.1429|15.8|81.5|994.2|17.5|20.43|13.8|No Front|Evening|Spring|57.8|447.1|Urban|143.8|Low|Clay|0.8
34.0885|-114.6708|20.7|65.1|993.1|10.7|28.23|22.2|No Front|Afternoon|Summer|41.3|713.5|Suburban|94.7|High|Clay|0.48
39.8851|-91.1174|29.4|53.9|986.9|17.3|5.95|14.6|No Front|Morning|Spring|21.4|560.2|Suburban|250.2|High|Clay|0.68
30.5205|-100.5448|25.9|78.3|1021.2|9.4|30.01|11.8|Warm Front|Morning|Fall|8.0|415.1|Suburban|282.7|Medium|Clay|0.66
32.8647|-71.8235|11.4|76.4|988.8|9.9|0.54|27.0|No Front|Afternoon|Summer|3.4|639.8|Rural|224.6|High|Loam|0.67
33.5974|-87.249|34.4|35.2|993.8|8.0|33.48|18.1|Cold Front|Evening|Spring|73.7|427.4|Urban|187.4|High|Clay|0.92
33.481|-71.8356|16.9|66.4|989.7|18.6|28.75|15.2|Warm Front|Evening|Spring|55.9|601.3|Suburban|286.8|High|Sandy|0.88
38.1315|-91.2553|27.4|88.0|1008.2|15.4|37.87|29.2|Warm Front|Evening|Winter|89.7|744.8|Suburban|79.1|Low|Sandy|0.63
39.942|-86.1544|15.7|48.9|1027.8|10.3|0.49|26.6|Cold Front|Afternoon|Spring|39.9|699.5|Suburban|69.0|Low|Sandy|0.31
32.1857|-91.3144|14.6|74.8|1026.5|3.8|36.86|14.7|Cold Front|Afternoon|Summer|22.9|734.0|Rural|139.0|Low|Loam|0.92
36.7581|-86.8288|25.3|75.9|1007.1|0.8|24.11|22.4|Warm Front|Evening|Fall|49.1|793.8|Rural|120.1|Low|Clay|0.13
35.2574|-98.8412|33.5|32.0|997.4|17.2|38.8|19.1|Cold Front|Evening|Winter|31.6|403.4|Rural|102.7|High|Loam|0.33
36.1278|-107.015|23.7|44.2|1003.6|12.3|18.3|20.0|Cold Front|Afternoon|Fall|36.5|560.2|Suburban|95.0|Low|Clay|0.69
38.1419|-83.9592|30.1|63.3|1022.8|3.9|40.0|24.8|Warm Front|Morning|Summer|42.2|453.8|Rural|179.3|High|Sandy|0.79
33.0003|-91.8931|24.2|53.9|1014.5|1.2|40.69|19.5|No Front|Morning|Winter|74.5|503.9|Suburban|190.1|Medium|Sandy|0.02
31.2124|-76.6316|34.1|41.9|1008.8|13.0|8.73|25.6|Warm Front|Afternoon|Winter|77.5|578.8|Urban|145.3|Medium|Sandy|0.63
31.4485|-111.6212|30.2|50.2|1011.6|11.4|42.45|11.4|Cold Front|Afternoon|Summer|31.3|661.2|Rural|116.9|High|Sandy|0.27
34.449|-76.8597|19.1|65.2|1028.3|8.3|9.19|10.5|No Front|Morning|Fall|94.0|680.3|Urban|102.6|Medium|Loam|0.1
39.3679|-96.3407|11.3|76.3|1006.2|19.9|5.2|22.4|Cold Front|Evening|Winter|30.9|499.0|Suburban|160.8|Low|Loam|0.53
31.7061|-118.2423|18.9|84.9|1023.2|9.3|43.54|28.7|No Front|Afternoon|Summer|97.0|679.0|Urban|197.7|Medium|Clay|0.75
38.7729|-98.2511|26.0|62.0|1025.4|9.6|11.36|11.8|Warm Front|Afternoon|Winter|26.0|521.4|Urban|180.8|Low|Sandy|0.29
35.351|-85.6115|22.3|75.3|995.0|15.3|39.9|21.9|Cold Front|Evening|Fall|18.9|752.9|Suburban|148.7|Low|Clay|0.74
33.8972|-101.0821|16.6|55.3|992.0|15.3|45.5|26.2|No Front|Afternoon|Fall|64.8|612.8|Suburban|153.2|Low|Loam|0.14
31.1036|-97.2328|21.3|72.0|1004.6|6.4|7.61|29.4|Cold Front|Morning|Spring|28.2|450.0|Suburban|231.8|Low|Loam|0.15
34.9358|-102.9044|17.8|78.0|1029.9|9.3|39.57|16.6|Cold Front|Morning|Fall|77.6|428.6|Suburban|95.4|Medium|Sandy|0.83
31.2196|-81.5927|16.2|76.3|1002.1|14.8|1.68|19.2|Cold Front|Evening|Summer|47.3|672.6|Suburban|284.1|Low|Clay|0.73
37.4472|-92.521|13.1|58.9|994.9|7.2|2.6|23.3|Cold Front|Morning|Winter|32.5|466.9|Suburban|196.2|Medium|Loam|0.01
30.4199|-80.8262|21.9|65.8|998.6|1.8|7.88|11.8|No Front|Afternoon|Spring|6.0|657.8|Rural|184.1|Low|Loam|0.49
33.1674|-92.0825|26.1|50.8|1024.6|14.7|1.07|17.6|No Front|Morning|Fall|89.9|594.1|Suburban|189.8|High|Clay|0.49
35.667|-92.819|18.1|58.1|1023.4|12.0|43.03|13.2|No Front|Morning|Winter|29.6|505.3|Suburban|163.5|High|Clay|0.38
31.8553|-119.064|31.4|76.6|991.9|14.4|32.91|20.8|Warm Front|Morning|Winter|76.6|461.7|Suburban|130.7|High|Sandy|0.11
35.232|-116.666|30.9|37.8|1023.7|4.0|24.27|12.0|No Front|Evening|Winter|65.8|610.3|Rural|197.6|Low|Sandy|0.22
37.1785|-119.3457|33.0|69.3|1026.4|16.6|23.4|22.8|Warm Front|Evening|Winter|82.2|717.7|Urban|255.9|Medium|Clay|0.04
30.7039|-104.8048|33.6|87.6|984.9|14.5|26.58|13.8|No Front|Evening|Summer|57.0|779.0|Rural|237.3|Medium|Clay|0.11
36.3862|-102.1018|21.5|69.9|1024.1|3.3|9.02|18.0|Warm Front|Evening|Summer|53.4|640.0|Suburban|275.6|High|Sandy|0.84
34.1234|-88.338|30.7|49.4|992.0|10.9|18.75|21.0|No Front|Afternoon|Fall|96.2|579.0|Suburban|50.0|Low|Sandy|0.6
35.1761|-70.3294|17.5|48.0|991.1|17.1|1.09|26.4|No Front|Afternoon|Summer|9.4|584.1|Urban|84.6|Medium|Clay|0.25
32.5624|-104.9849|24.3|64.1|990.9|1.5|16.23|19.7|Warm Front|Evening|Spring|59.5|520.2|Rural|252.1|Medium|Loam|0.78
39.2187|-103.2805|32.0|56.1|1026.5|2.4|38.52|25.0|No Front|Morning|Winter|5.4|609.8|Suburban|185.0|Low|Sandy|0.5
32.208|-117.474|28.3|53.6|1002.3|11.9|25.24|14.4|Warm Front|Afternoon|Summer|13.2|433.0|Rural|236.3|High|Sandy|0.26
33.9853|-98.2754|27.4|75.7|1004.0|4.0|19.77|21.4|No Front|Evening|Summer|24.2|506.5|Suburban|130.9|High|Loam|0.11
34.1358|-101.7366|14.8|50.7|1012.8|15.4|8.46|17.0|Warm Front|Evening|Summer|44.0|769.7|Urban|99.9|Medium|Loam|0.76
38.5276|-114.3814|11.4|86.9|1026.3|17.4|41.01|10.3|No Front|Morning|Fall|45.0|409.1|Urban|235.0|Low|Loam|0.55
37.5036|-92.56|25.6|89.5|1014.8|13.4|18.83|28.1|No Front|Morning|Fall|17.0|513.6|Rural|204.5|Low|Sandy|0.65
30.0833|-100.5677|16.8|81.1|1013.0|17.3|0.95|27.3|No Front|Afternoon|Summer|98.0|603.4|Rural|74.9|Medium|Sandy|0.87
35.3156|-110.6791|22.5|57.5|1026.3|0.4|12.37|20.6|Warm Front|Afternoon|Winter|74.4|407.3|Rural|138.0|High|Sandy|0.24
39.7824|-94.9374|30.3|67.5|1023.9|17.8|40.74|10.6|No Front|Afternoon|Summer|15.2|758.9|Rural|84.3|High|Sandy|0.52
36.7799|-76.3649|27.2|55.0|1008.6|8.5|15.62|22.1|Warm Front|Evening|Summer|20.7|455.4|Rural|221.0|Low|Loam|0.31
37.0514|-93.8097|13.4|89.7|1028.8|2.9|46.65|28.3|Warm Front|Morning|Spring|18.4|735.8|Urban|231.8|Medium|Sandy|0.96
33.0335|-82.7195|30.5|68.2|1016.9|3.0|9.4|12.6|Cold Front|Evening|Fall|60.6|644.9|Rural|108.0|High|Loam|0.36
36.8814|-96.1699|22.6|66.3|1015.6|7.5|42.61|19.8|Cold Front|Morning|Summer|22.6|563.4|Urban|281.4|Medium|Loam|0.74
39.8824|-82.1112|11.7|85.6|1029.3|17.3|24.5|16.5|Warm Front|Morning|Winter|40.5|416.7|Rural|256.1|High|Sandy|0.39
39.3914|-91.4033|23.4|68.5|1015.2|0.8|5.47|19.1|Cold Front|Morning|Winter|98.4|415.7|Suburban|179.0|High|Loam|0.19
34.3955|-75.7801|29.3|47.2|988.3|5.9|45.95|23.8|Cold Front|Afternoon|Winter|9.0|600.3|Urban|244.7|High|Clay|0.14
34.1356|-97.4557|14.5|65.4|1015.6|4.0|22.73|15.0|No Front|Evening|Summer|71.8|449.4|Urban|226.6|High|Sandy|0.09
37.0728|-83.6563|34.4|66.7|988.0|11.0|2.2|13.4|Warm Front|Evening|Summer|16.2|457.8|Rural|62.8|Medium|Sandy|0.73
39.6097|-105.561|14.5|83.9|1028.0|0.1|38.27|10.2|Warm Front|Afternoon|Spring|60.8|597.4|Urban|197.2|Medium|Sandy|0.41
30.794|-89.9949|16.1|62.8|1011.0|11.2|41.26|11.0|Cold Front|Morning|Fall|3.7|741.5|Rural|194.5|High|Sandy|0.33
30.877|-114.5556|34.8|39.7|994.2|13.2|34.99|21.4|No Front|Morning|Winter|74.9|544.1|Urban|73.3|Medium|Sandy|0.37
33.7894|-116.6167|20.7|63.0|994.6|2.7|34.73|15.5|No Front|Afternoon|Summer|69.6|644.8|Urban|192.8|High|Clay|0.99
34.8366|-85.5673|33.3|89.2|994.4|12.2|15.82|20.5|No Front|Afternoon|Summer|61.4|598.6|Rural|208.0|Medium|Loam|0.88
32.3272|-105.4756|14.8|37.1|1003.2|15.9|36.87|14.1|No Front|Afternoon|Winter|4.5|539.9|Rural|103.1|High|Loam|0.69
32.5442|-116.6082|17.5|63.0|1018.4|2.3|16.66|17.9|No Front|Evening|Spring|83.2|477.6|Suburban|280.6|Medium|Sandy|0.8
36.4565|-95.9252|25.7|83.5|1006.8|6.7|39.2|18.3|No Front|Morning|Fall|56.5|671.3|Rural|184.0|Low|Clay|0.69
37.9954|-75.5985|18.8|88.2|994.0|0.6|49.18|22.5|Cold Front|Evening|Winter|18.7|446.7|Suburban|226.3|Medium|Clay|0.03
34.1387|-95.1473|15.9|57.1|1027.5|4.3|15.12|12.2|Cold Front|Morning|Spring|44.4|410.0|Suburban|276.2|Low|Loam|0.34
34.8347|-76.306|17.8|49.6|1018.5|2.0|49.11|20.3|Cold Front|Morning|Spring|45.9|685.5|Rural|79.0|Medium|Loam|0.69
35.9429|-115.6462|21.7|32.8|1006.0|13.2|15.62|21.6|Warm Front|Evening|Summer|32.1|477.0|Suburban|183.1|Medium|Clay|0.12
31.4932|-106.3182|10.4|67.4|1005.7|4.1|17.52|16.4|Cold Front|Evening|Fall|57.4|468.5|Suburban|203.3|Medium|Clay|0.44
31.3007|-96.4632|26.9|36.4|982.7|8.5|8.95|21.9|No Front|Evening|Winter|61.6|525.0|Urban|228.2|High|Clay|0.08
39.2278|-81.7786|24.2|35.6|1020.1|14.0|4.86|16.2|No Front|Evening|Winter|47.1|779.0|Urban|265.3|High|Sandy|0.91
33.9208|-85.0193|26.6|77.3|1024.1|9.1|1.51|19.5|Warm Front|Afternoon|Winter|84.6|512.9|Suburban|201.1|Low|Clay|0.1
38.1755|-80.1621|18.1|69.0|1019.6|10.7|20.04|18.3|No Front|Morning|Summer|97.4|553.5|Suburban|102.1|High|Clay|0.43
39.8021|-91.6394|18.6|71.6|988.7|13.4|36.97|24.2|Warm Front|Morning|Winter|32.5|439.1|Suburban|94.0|Medium|Loam|0.6
36.8551|-90.1797|30.5|49.6|1012.2|1.2|10.88|12.8|No Front|Evening|Spring|75.7|664.4|Suburban|182.8|Medium|Clay|0.58
31.9567|-85.9242|17.9|64.2|1025.7|6.1|47.17|18.7|Warm Front|Morning|Spring|61.1|604.2|Urban|263.1|Low|Sandy|0.9
39.679|-119.9578|24.0|88.7|985.5|5.6|1.56|18.6|No Front|Afternoon|Fall|71.2|562.4|Suburban|186.3|High|Loam|0.47
31.8823|-100.7702|33.1|80.4|987.7|19.9|33.5|12.7|Cold Front|Evening|Spring|14.4|754.0|Rural|159.2|Low|Loam|0.14
38.0594|-76.9924|32.3|71.7|1026.5|12.5|22.72|18.5|Warm Front|Afternoon|Fall|22.6|569.9|Urban|194.5|High|Loam|0.71
32.6925|-73.6718|24.4|32.0|981.9|9.7|18.43|21.6|No Front|Morning|Summer|73.0|610.6|Suburban|166.2|Low|Clay|0.89
30.8845|-96.3774|28.5|87.6|983.9|12.7|39.9|16.2|Cold Front|Afternoon|Spring|46.9|605.1|Suburban|193.5|Medium|Sandy|0.35
39.7776|-105.2691|14.2|71.7|1009.9|6.1|39.25|15.2|No Front|Afternoon|Summer|57.3|662.5|Suburban|252.2|High|Loam|0.29
30.8251|-94.7202|31.3|46.7|986.6|5.6|42.89|10.3|Cold Front|Evening|Summer|91.0|695.6|Rural|161.7|Low|Sandy|0.78
32.362|-110.9595|23.2|32.0|1029.2|19.3|29.78|26.4|Warm Front|Afternoon|Winter|23.8|576.1|Rural|91.8|High|Clay|0.84
30.5433|-106.7802|30.5|33.2|1003.2|9.5|23.81|29.0|No Front|Morning|Winter|68.4|556.0|Suburban|86.3|Medium|Loam|0.29
37.9731|-100.8998|17.9|61.8|1027.8|1.9|26.56|17.1|Warm Front|Evening|Fall|33.5|506.8|Urban|113.8|High|Sandy|0.46
36.7529|-107.9102|26.8|76.2|1006.0|13.6|49.66|16.3|Cold Front|Evening|Spring|83.2|404.8|Urban|181.3|High|Sandy|0.35
37.2525|-107.4052|10.9|67.2|982.8|11.9|44.7|14.3|No Front|Evening|Spring|70.8|448.0|Rural|82.5|High|Clay|0.57
39.6717|-75.1999|27.4|45.2|1003.3|18.7|31.94|28.5|Warm Front|Afternoon|Fall|25.7|712.3|Suburban|244.3|Medium|Sandy|0.33
30.6006|-72.2197|16.6|56.4|1004.6|18.6|30.52|13.6|Warm Front|Morning|Summer|54.1|572.5|Rural|210.8|Medium|Clay|0.26
30.3486|-116.4794|28.2|76.6|980.9|10.0|32.64|10.0|Cold Front|Evening|Winter|26.6|680.0|Suburban|193.7|High|Clay|0.94
34.9068|-98.1971|31.1|76.9|1019.3|10.8|0.17|29.1|Warm Front|Morning|Fall|33.3|521.1|Urban|208.1|High|Loam|0.37
38.5334|-102.9969|31.0|75.6|994.5|4.1|27.72|29.4|No Front|Morning|Fall|69.6|758.6|Rural|222.2|Medium|Loam|0.89
34.3798|-110.5268|10.9|31.5|1029.8|4.8|19.44|25.9|No Front|Afternoon|Winter|53.4|733.7|Suburban|291.6|Low|Loam|0.34
33.3772|-83.9494|20.1|42.7|1012.7|10.5|47.0|27.4|No Front|Morning|Summer|92.5|414.8|Urban|172.2|Low|Sandy|0.91
36.1837|-107.8659|26.2|30.9|1011.6|18.1|41.04|11.9|No Front|Morning|Spring|81.8|442.5|Suburban|198.7|High|Loam|0.06
32.0264|-103.1328|30.9|74.3|1000.1|2.4|34.2|20.9|Warm Front|Morning|Spring|59.3|534.2|Urban|118.5|Medium|Loam|0.7
35.5341|-98.0669|33.1|32.4|985.0|16.9|30.62|25.6|Cold Front|Afternoon|Spring|0.6|471.8|Urban|226.7|High|Sandy|0.42
38.0741|-81.3719|27.3|42.4|1012.0|10.5|20.6|28.8|No Front|Evening|Spring|59.6|686.9|Rural|287.6|High|Sandy|0.35
30.0457|-108.218|12.9|61.8|984.8|7.2|38.06|20.8|Cold Front|Afternoon|Summer|27.6|477.5|Urban|221.3|Medium|Sandy|0.18
36.7014|-117.8442|26.1|47.1|1001.7|6.7|40.26|25.2|Cold Front|Morning|Spring|92.5|470.4|Urban|171.3|Low|Loam|0.9
37.214|-90.3647|18.1|41.9|1013.8|6.5|38.95|16.5|Cold Front|Morning|Winter|87.0|550.2|Urban|68.4|High|Sandy|0.05
34.3587|-109.1917|25.2|40.7|998.7|9.2|9.71|17.2|Warm Front|Morning|Fall|12.7|676.9|Urban|120.2|Low|Sandy|0.46
31.712|-102.8212|32.2|66.2|1019.5|12.8|30.58|13.4|No Front|Morning|Spring|41.2|608.7|Urban|197.9|Medium|Sandy|0.01
34.2811|-76.3701|16.2|56.1|991.1|18.5|47.31|28.3|Cold Front|Afternoon|Spring|4.0|588.3|Rural|58.4|High|Sandy|0.48
37.9802|-78.9354|21.3|44.4|1007.9|0.2|36.59|29.0|Cold Front|Afternoon|Fall|23.9|799.6|Urban|169.9|Medium|Loam|0.7
38.5792|-82.6357|10.6|57.3|1018.6|17.5|20.27|25.8|Warm Front|Evening|Winter|70.4|400.5|Rural|67.7|High|Sandy|0.53
32.9659|-82.3556|27.5|66.8|1008.8|4.1|34.23|22.4|Warm Front|Evening|Spring|51.5|764.0|Suburban|272.0|Low|Sandy|0.37
36.1913|-101.7214|14.4|63.5|983.4|14.2|10.24|29.6|Cold Front|Evening|Spring|64.9|695.0|Rural|267.8|High|Loam|0.75
37.6089|-103.9768|32.4|60.2|1001.1|1.1|18.64|19.0|No Front|Evening|Spring|47.0|612.8|Rural|274.9|Medium|Clay|0.37
